omega,gain_DV_FOPDTOPT,gain_DV_SOPDTOPT,phase_DV_FOPDTOPT,phase_DV_SOPDTOPT
1.846828817921956301e+00,-5.881505213593243298e+01,-7.989512718042817596e+01,-1.306424465985630377e+03,-7.495406922668204288e+02
1.848956495497068753e+00,-5.882505303629621807e+01,-7.991505163357007291e+01,-1.307826290011159472e+03,-7.502088642620351493e+02
1.851086624307415551e+00,-5.883505393688943030e+01,-7.993497626370674425e+01,-1.309229728557490034e+03,-7.508777923433262913e+02
1.853219207176989736e+00,-5.884505483771151546e+01,-7.995490107043734440e+01,-1.310634783485214257e+03,-7.515474773970477145e+02
1.855354246933041296e+00,-5.885505573876195484e+01,-7.997482605336189465e+01,-1.312041456657069148e+03,-7.522179203105596343e+02
1.857491746406073618e+00,-5.886505664004020844e+01,-7.999475121208129735e+01,-1.313449749937934939e+03,-7.528891219722268033e+02
1.859631708429862140e+00,-5.887505754154577886e+01,-8.001467654619747805e+01,-1.314859665194846912e+03,-7.535610832714254457e+02
1.861774135841436362e+00,-5.888505844327813321e+01,-8.003460205531312965e+01,-1.316271204296983342e+03,-7.542338050985372320e+02
1.863919031481093613e+00,-5.889505934523674568e+01,-8.005452773903179775e+01,-1.317684369115675509e+03,-7.549072883449530309e+02
1.866066398192414821e+00,-5.890506024742109048e+01,-8.007445359695806530e+01,-1.319099161524417241e+03,-7.555815339030787072e+02
1.868216238822246078e+00,-5.891506114983066311e+01,-8.009437962869725425e+01,-1.320515583398852414e+03,-7.562565426663284143e+02
1.870368556220716405e+00,-5.892506205246493778e+01,-8.011430583385561022e+01,-1.321933636616787908e+03,-7.569323155291311878e+02
1.872523353241234867e+00,-5.893506295532338868e+01,-8.013423221204024571e+01,-1.323353323058190654e+03,-7.576088533869293542e+02
1.874680632740509667e+00,-5.894506385840551843e+01,-8.015415876285925378e+01,-1.324774644605201274e+03,-7.582861571361843289e+02
1.876840397578527719e+00,-5.895506476171080124e+01,-8.017408548592143802e+01,-1.326197603142118851e+03,-7.589642276743710454e+02
1.879002650618571746e+00,-5.896506566523871840e+01,-8.019401238083653993e+01,-1.327622200555413883e+03,-7.596430658999825027e+02
1.881167394727234488e+00,-5.897506656898877253e+01,-8.021393944721526736e+01,-1.329048438733737157e+03,-7.603226727125347679e+02
1.883334632774399164e+00,-5.898506747296045205e+01,-8.023386668466905292e+01,-1.330476319567906557e+03,-7.610030490125601546e+02
1.885504367633259903e+00,-5.899506837715323115e+01,-8.025379409281028131e+01,-1.331905844950920937e+03,-7.616841957016147262e+02
1.887676602180316410e+00,-5.900506928156659825e+01,-8.027372167125213309e+01,-1.333337016777956023e+03,-7.623661136822756816e+02
1.889851339295394395e+00,-5.901507018620008438e+01,-8.029364941960875512e+01,-1.334769836946378291e+03,-7.630488038581476076e+02
1.892028581861625369e+00,-5.902507109105314953e+01,-8.031357733749507588e+01,-1.336204307355732226e+03,-7.637322671338572491e+02
1.894208332765463076e+00,-5.903507199612527501e+01,-8.033350542452683385e+01,-1.337640429907749876e+03,-7.644165044150577160e+02
1.896390594896697257e+00,-5.904507290141600606e+01,-8.035343368032084754e+01,-1.339078206506360857e+03,-7.651015166084330303e+02
1.898575371148436108e+00,-5.905507380692480268e+01,-8.037336210449451812e+01,-1.340517639057680071e+03,-7.657873046216926696e+02
1.900762664417124492e+00,-5.906507471265116749e+01,-8.039329069666626992e+01,-1.341958729470021126e+03,-7.664738693635772506e+02
1.902952477602540160e+00,-5.907507561859460310e+01,-8.041321945645528046e+01,-1.343401479653892011e+03,-7.671612117438575069e+02
1.905144813607813292e+00,-5.908507652475462635e+01,-8.043314838348172202e+01,-1.344845891522008969e+03,-7.678493326733400863e+02
1.907339675339407403e+00,-5.909507743113071854e+01,-8.045307747736643478e+01,-1.346291966989284219e+03,-7.685382330638616395e+02
1.909537065707134218e+00,-5.910507833772237518e+01,-8.047300673773121105e+01,-1.347739707972834822e+03,-7.692279138282937083e+02
1.911736987624168993e+00,-5.911507924452913443e+01,-8.049293616419868158e+01,-1.349189116391993593e+03,-7.699183758805476145e+02
1.913939444007032309e+00,-5.912508015155047758e+01,-8.051286575639232979e+01,-1.350640194168296603e+03,-7.706096201355680932e+02
1.916144437775608056e+00,-5.913508105878591437e+01,-8.053279551393643487e+01,-1.352092943225494992e+03,-7.713016475093396593e+02
1.918351971853140325e+00,-5.914508196623494030e+01,-8.055272543645611449e+01,-1.353547365489553840e+03,-7.719944589188850159e+02
1.920562049166252727e+00,-5.915508287389709352e+01,-8.057265552357736738e+01,-1.355003462888663762e+03,-7.726880552822717618e+02
1.922774672644929073e+00,-5.916508378177186955e+01,-8.059258577492701647e+01,-1.356461237353228626e+03,-7.733824375186057978e+02
1.924989845222528251e+00,-5.917508468985875680e+01,-8.061251619013268055e+01,-1.357920690815874650e+03,-7.740776065480361012e+02
1.927207569835800660e+00,-5.918508559815730052e+01,-8.063244676882288786e+01,-1.359381825211463365e+03,-7.747735632917600697e+02
1.929427849424868002e+00,-5.919508650666700333e+01,-8.065237751062690563e+01,-1.360844642477075695e+03,-7.754703086720169267e+02
1.931650686933243710e+00,-5.920508741538738207e+01,-8.067230841517491058e+01,-1.362309144552027192e+03,-7.761678436120946571e+02
1.933876085307827619e+00,-5.921508832431791802e+01,-8.069223948209778996e+01,-1.363775333377863490e+03,-7.768661690363272783e+02
1.936104047498926839e+00,-5.922508923345819198e+01,-8.071217071102742580e+01,-1.365243210898374628e+03,-7.775652858701025707e+02
1.938334576460235992e+00,-5.923509014280767815e+01,-8.073210210159638223e+01,-1.366712779059582317e+03,-7.782651950398550298e+02
1.940567675148851645e+00,-5.924509105236587914e+01,-8.075203365343804762e+01,-1.368184039809748356e+03,-7.789658974730707541e+02
1.942803346525290076e+00,-5.925509196213236862e+01,-8.077196536618679090e+01,-1.369656995099386677e+03,-7.796673940982931299e+02
1.945041593553465287e+00,-5.926509287210662791e+01,-8.079189723947760626e+01,-1.371131646881250617e+03,-7.803696858451152139e+02
1.947282419200710990e+00,-5.927509378228819514e+01,-8.081182927294636897e+01,-1.372607997110344741e+03,-7.810727736441880324e+02
1.949525826437774612e+00,-5.928509469267656584e+01,-8.083176146622977853e+01,-1.374086047743922109e+03,-7.817766584272170576e+02
1.951771818238838607e+00,-5.929509560327130657e+01,-8.085169381896542973e+01,-1.375565800741499515e+03,-7.824813411269700509e+02
1.954020397581499591e+00,-5.930509651407192706e+01,-8.087162633079157104e+01,-1.377047258064840435e+03,-7.831868226772699018e+02
1.956271567446788984e+00,-5.931509742507795124e+01,-8.089155900134733201e+01,-1.378530421677972981e+03,-7.838931040130014480e+02
1.958525330819167909e+00,-5.932509833628887463e+01,-8.091149183027262382e+01,-1.380015293547183092e+03,-7.846001860701097712e+02
1.960781690686548284e+00,-5.933509924770427801e+01,-8.093142481720829551e+01,-1.381501875641029528e+03,-7.853080697856064489e+02
1.963040650040272395e+00,-5.934510015932367111e+01,-8.095135796179582144e+01,-1.382990169930330921e+03,-7.860167560975638708e+02
1.965302211875128435e+00,-5.935510107114656364e+01,-8.097129126367752860e+01,-1.384480178388176000e+03,-7.867262459451197856e+02
1.967566379189367165e+00,-5.936510198317252218e+01,-8.099122472249662508e+01,-1.385971902989932914e+03,-7.874365402684818491e+02
1.969833154984681034e+00,-5.937510289540107067e+01,-8.101115833789704368e+01,-1.387465345713237866e+03,-7.881476400089221670e+02
1.972102542266225056e+00,-5.938510380783174014e+01,-8.103109210952351305e+01,-1.388960508538007616e+03,-7.888595461087832064e+02
1.974374544042612367e+00,-5.939510472046403322e+01,-8.105102603702152919e+01,-1.390457393446435844e+03,-7.895722595114762044e+02
1.976649163325933989e+00,-5.940510563329753069e+01,-8.107096012003752605e+01,-1.391956002423007931e+03,-7.902857811614884440e+02
1.978926403131739509e+00,-5.941510654633176358e+01,-8.109089435821856284e+01,-1.393456337454487311e+03,-7.910001120043756373e+02
1.981206266479052402e+00,-5.942510745956623452e+01,-8.111082875121253721e+01,-1.394958400529924802e+03,-7.917152529867678368e+02
1.983488756390386021e+00,-5.943510837300053140e+01,-8.113076329866819947e+01,-1.396462193640669966e+03,-7.924312050563742105e+02
1.985773875891724050e+00,-5.944510928663416394e+01,-8.115069800023502467e+01,-1.397967718780359519e+03,-7.931479691619766754e+02
1.988061628012540716e+00,-5.945511020046669159e+01,-8.117063285556325525e+01,-1.399474977944927332e+03,-7.938655462534366052e+02
1.990352015785795903e+00,-5.946511111449763121e+01,-8.119056786430392947e+01,-1.400983973132604660e+03,-7.945839372816925561e+02
1.992645042247955800e+00,-5.947511202872654934e+01,-8.121050302610896665e+01,-1.402494706343931512e+03,-7.953031431987676569e+02
1.994940710438972920e+00,-5.948511294315299125e+01,-8.123043834063093982e+01,-1.404007179581744140e+03,-7.960231649577630151e+02
1.997239023402302083e+00,-5.949511385777648087e+01,-8.125037380752317517e+01,-1.405521394851186415e+03,-7.967440035128624913e+02
1.999539984184916186e+00,-5.950511477259659188e+01,-8.127030942643995104e+01,-1.407037354159718916e+03,-7.974656598193375885e+02
2.001843595837286216e+00,-5.951511568761284821e+01,-8.129024519703614260e+01,-1.408555059517106201e+03,-7.981881348335416533e+02
2.004149861413402789e+00,-5.952511660282482353e+01,-8.131018111896749190e+01,-1.410074512935431358e+03,-7.989114295129161292e+02
2.006458783970768600e+00,-5.953511751823203468e+01,-8.133011719189043731e+01,-1.411595716429090771e+03,-7.996355448159887374e+02
2.008770366570423516e+00,-5.954511843383406955e+01,-8.135005341546232671e+01,-1.413118672014810272e+03,-8.003604817023806390e+02
2.011084612276919703e+00,-5.955511934963045206e+01,-8.136998978934110482e+01,-1.414643381711630127e+03,-8.010862411327990458e+02
2.013401524158341616e+00,-5.956512026562073459e+01,-8.138992631318558324e+01,-1.416169847540915953e+03,-8.018128240690438133e+02
2.015721105286318870e+00,-5.957512118180450500e+01,-8.140986298665532672e+01,-1.417698071526368949e+03,-8.025402314740106249e+02
2.018043358736008486e+00,-5.958512209818128724e+01,-8.142979980941066742e+01,-1.419228055694014529e+03,-8.032684643116862162e+02
2.020368287586114864e+00,-5.959512301475064788e+01,-8.144973678111264803e+01,-1.420759802072213233e+03,-8.039975235471540600e+02
2.022695894918884463e+00,-5.960512393151212507e+01,-8.146967390142309284e+01,-1.422293312691660049e+03,-8.047274101465933427e+02
2.025026183820127113e+00,-5.961512484846531379e+01,-8.148961117000465038e+01,-1.423828589585395548e+03,-8.054581250772845351e+02
2.027359157379195143e+00,-5.962512576560974509e+01,-8.150954858652063706e+01,-1.425365634788795433e+03,-8.061896693076043903e+02
2.029694818689000702e+00,-5.963512668294497132e+01,-8.152948615063513671e+01,-1.426904450339578489e+03,-8.069220438070299224e+02
2.032033170846031300e+00,-5.964512760047058748e+01,-8.154942386201305737e+01,-1.428445038277819549e+03,-8.076552495461440913e+02
2.034374216950329384e+00,-5.965512851818614593e+01,-8.156936172031998922e+01,-1.429987400645934713e+03,-8.083892874966293220e+02
2.036717960105512315e+00,-5.966512943609117769e+01,-8.158929972522228979e+01,-1.431531539488694762e+03,-8.091241586312734171e+02
2.039064403418770155e+00,-5.967513035418527068e+01,-8.160923787638701299e+01,-1.433077456853223339e+03,-8.098598639239689874e+02
2.041413550000884758e+00,-5.968513127246800565e+01,-8.162917617348210797e+01,-1.434625154789010139e+03,-8.105964043497198190e+02
2.043765402966208455e+00,-5.969513219093892076e+01,-8.164911461617609234e+01,-1.436174635347897492e+03,-8.113337808846338248e+02
2.046119965432682708e+00,-5.970513310959758968e+01,-8.166905320413830793e+01,-1.437725900584090368e+03,-8.120719945059286147e+02
2.048477240521852316e+00,-5.971513402844360030e+01,-8.168899193703890660e+01,-1.439278952554168200e+03,-8.128110461919364980e+02
2.050837231358847212e+00,-5.972513494747650498e+01,-8.170893081454863704e+01,-1.440833793317071240e+03,-8.135509369220987992e+02
2.053199941072401113e+00,-5.973513586669587028e+01,-8.172886983633910063e+01,-1.442390424934113980e+03,-8.142916676769710875e+02
2.055565372794847967e+00,-5.974513678610126277e+01,-8.174880900208252399e+01,-1.443948849468981962e+03,-8.150332394382227221e+02
2.057933529662143712e+00,-5.975513770569228456e+01,-8.176874831145204325e+01,-1.445509068987746105e+03,-8.157756531886428775e+02
2.060304414813842744e+00,-5.976513862546848088e+01,-8.178868776412133457e+01,-1.447071085558848381e+03,-8.165189099121341769e+02
2.062678031393118783e+00,-5.977513954542942543e+01,-8.180862735976489830e+01,-1.448634901253114322e+03,-8.172630105937183771e+02
2.065054382546778200e+00,-5.978514046557471318e+01,-8.182856709805803064e+01,-1.450200518143761656e+03,-8.180079562195410290e+02
2.067433471425239588e+00,-5.979514138590391781e+01,-8.184850697867661040e+01,-1.451767938306388487e+03,-8.187537477768651115e+02
2.069815301182555967e+00,-5.980514230641659168e+01,-8.186844700129734065e+01,-1.453337163818985800e+03,-8.195003862540770569e+02
2.072199874976409451e+00,-5.981514322711231557e+01,-8.188838716559760655e+01,-1.454908196761935642e+03,-8.202478726406868645e+02
2.074587195968133457e+00,-5.982514414799070579e+01,-8.190832747125560331e+01,-1.456481039218024762e+03,-8.209962079273328754e+02
2.076977267322690057e+00,-5.983514506905131469e+01,-8.192826791795012298e+01,-1.458055693272430062e+03,-8.217453931057767704e+02
2.079370092208687293e+00,-5.984514599029370174e+01,-8.194820850536069656e+01,-1.459632161012729966e+03,-8.224954291689074353e+02
2.081765673798396943e+00,-5.985514691171749746e+01,-8.196814923316770773e+01,-1.461210444528916241e+03,-8.232463171107473272e+02
2.084164015267733205e+00,-5.986514783332225420e+01,-8.198809010105213702e+01,-1.462790545913379901e+03,-8.239980579264453127e+02
2.086565119796272683e+00,-5.987514875510757406e+01,-8.200803110869568968e+01,-1.464372467260923713e+03,-8.247506526122836021e+02
2.088968990567250383e+00,-5.988514967707299519e+01,-8.202797225578073892e+01,-1.465956210668760832e+03,-8.255041021656757039e+02
2.091375630767582372e+00,-5.989515059921816942e+01,-8.204791354199056741e+01,-1.467541778236528671e+03,-8.262584075851740408e+02
2.093785043587843564e+00,-5.990515152154264911e+01,-8.206785496700895521e+01,-1.469129172066275260e+03,-8.270135698704630158e+02
2.096197232222287710e+00,-5.991515244404601503e+01,-8.208779653052049241e+01,-1.470718394262470383e+03,-8.277695900223645822e+02
2.098612199868845174e+00,-5.992515336672784798e+01,-8.210773823221043699e+01,-1.472309446932006949e+03,-8.285264690428383574e+02
2.101029949729143809e+00,-5.993515428958777136e+01,-8.212768007176480012e+01,-1.473902332184213037e+03,-8.292842079349879896e+02
2.103450485008486304e+00,-5.994515521262536595e+01,-8.214762204887026087e+01,-1.475497052130836664e+03,-8.300428077030538816e+02
2.105873808915867951e+00,-5.995515613584019832e+01,-8.216756416321419465e+01,-1.477093608886058291e+03,-8.308022693524185343e+02
2.108299924663994407e+00,-5.996515705923188477e+01,-8.218750641448474425e+01,-1.478692004566503101e+03,-8.315625938896124580e+02
2.110728835469259934e+00,-5.997515798280002031e+01,-8.220744880237066354e+01,-1.480292241291224400e+03,-8.323237823223074656e+02
2.113160544551768272e+00,-5.998515890654418570e+01,-8.222739132656147376e+01,-1.481894321181720443e+03,-8.330858356593228109e+02
2.115595055135328639e+00,-5.999515983046397594e+01,-8.224733398674730722e+01,-1.483498246361928977e+03,-8.338487549106240522e+02
2.118032370447477053e+00,-6.000516075455899312e+01,-8.226727678261914889e+01,-1.485104018958243614e+03,-8.346125410873299870e+02
2.120472493719455009e+00,-6.001516167882884645e+01,-8.228721971386849532e+01,-1.486711641099497456e+03,-8.353771952017057174e+02
2.122915428186227249e+00,-6.002516260327310249e+01,-8.230716278018763887e+01,-1.488321114916976285e+03,-8.361427182671681066e+02
2.125361177086497300e+00,-6.003516352789138466e+01,-8.232710598126958246e+01,-1.489932442544430160e+03,-8.369091112982911227e+02
2.127809743662687936e+00,-6.004516445268329505e+01,-8.234704931680795426e+01,-1.491545626118056589e+03,-8.376763753107992443e+02
2.130261131160961163e+00,-6.005516537764841445e+01,-8.236699278649710720e+01,-1.493160667776517585e+03,-8.384445113215738274e+02
2.132715342831214667e+00,-6.006516630278635205e+01,-8.238693639003201952e+01,-1.494777569660935342e+03,-8.392135203486519686e+02
2.135172381927103569e+00,-6.007516722809672416e+01,-8.240688012710849364e+01,-1.496396333914906791e+03,-8.399834034112336667e+02
2.137632251706017339e+00,-6.008516815357911867e+01,-8.242682399742285781e+01,-1.498016962684488817e+03,-8.407541615296739792e+02
2.140094955429099333e+00,-6.009516907923313056e+01,-8.244676800067219347e+01,-1.499639458118211223e+03,-8.415257957254897292e+02
2.142560496361262778e+00,-6.010517000505839746e+01,-8.246671213655432098e+01,-1.501263822367085822e+03,-8.422983070213641668e+02
2.145028877771169018e+00,-6.011517093105450726e+01,-8.248665640476764338e+01,-1.502890057584595070e+03,-8.430716964411400340e+02
2.147500102931249710e+00,-6.012517185722106916e+01,-8.250660080501127425e+01,-1.504518165926702977e+03,-8.438459650098270686e+02
2.149974175117701503e+00,-6.013517278355767104e+01,-8.252654533698498085e+01,-1.506148149551854885e+03,-8.446211137535995022e+02
2.152451097610509123e+00,-6.014517371006395763e+01,-8.254649000038926943e+01,-1.507780010620990424e+03,-8.453971436998043600e+02
2.154930873693423621e+00,-6.015517463673951681e+01,-8.256643479492531412e+01,-1.509413751297529870e+03,-8.461740558769533891e+02
2.157413506653977908e+00,-6.016517556358395069e+01,-8.258637972029482910e+01,-1.511049373747386426e+03,-8.469518513147294243e+02
2.159898999783506746e+00,-6.017517649059689688e+01,-8.260632477620038117e+01,-1.512686880138974402e+03,-8.477305310439907089e+02
2.162387356377121872e+00,-6.018517741777795749e+01,-8.262626996234510557e+01,-1.514326272643198763e+03,-8.485100960967649826e+02
2.164878579733737762e+00,-6.019517834512673460e+01,-8.264621527843281967e+01,-1.515967553433467629e+03,-8.492905475062565301e+02
2.167372673156063190e+00,-6.020517927264285163e+01,-8.266616072416795191e+01,-1.517610724685688638e+03,-8.500718863068440214e+02
2.169869639950626539e+00,-6.021518020032591778e+01,-8.268610629925574074e+01,-1.519255788578286001e+03,-8.508541135340874462e+02
2.172369483427751380e+00,-6.022518112817557068e+01,-8.270605200340196461e+01,-1.520902747292183449e+03,-8.516372302247219750e+02
2.174872206901575122e+00,-6.023518205619137689e+01,-8.272599783631305570e+01,-1.522551603010816052e+03,-8.524212374166625068e+02
2.177377813690067221e+00,-6.024518298437301667e+01,-8.274594379769621355e+01,-1.524202357920143868e+03,-8.532061361490100353e+02
2.179886307115005639e+00,-6.025518391272007790e+01,-8.276588988725919194e+01,-1.525855014208635339e+03,-8.539919274620443730e+02
2.182397690501999499e+00,-6.026518484123216979e+01,-8.278583610471045517e+01,-1.527509574067282301e+03,-8.547786123972304040e+02
2.184911967180485970e+00,-6.027518576990892285e+01,-8.280578244975906443e+01,-1.529166039689597937e+03,-8.555661919972184251e+02
2.187429140483750700e+00,-6.028518669874997471e+01,-8.282572892211487670e+01,-1.530824413271631101e+03,-8.563546673058488068e+02
2.189949213748905610e+00,-6.029518762775492746e+01,-8.284567552148820369e+01,-1.532484697011949947e+03,-8.571440393681469914e+02
2.192472190316907987e+00,-6.030518855692339741e+01,-8.286562224759012452e+01,-1.534146893111656254e+03,-8.579343092303278127e+02
2.194998073532576921e+00,-6.031518948625503640e+01,-8.288556910013242884e+01,-1.535811003774394976e+03,-8.587254779398020901e+02
2.197526866744572427e+00,-6.032519041574944652e+01,-8.290551607882741791e+01,-1.537477031206341280e+03,-8.595175465451683294e+02
2.200058573305415877e+00,-6.033519134540626538e+01,-8.292546318338810352e+01,-1.539144977616213964e+03,-8.603105160962209084e+02
2.202593196571486889e+00,-6.034519227522510221e+01,-8.294541041352812272e+01,-1.540814845215272726e+03,-8.611043876439479163e+02
2.205130739903045534e+00,-6.035519320520560171e+01,-8.296535776896180892e+01,-1.542486636217333853e+03,-8.618991622405387716e+02
2.207671206664209684e+00,-6.036519413534740153e+01,-8.298530524940410658e+01,-1.544160352838754079e+03,-8.626948409393764905e+02
2.210214600222972781e+00,-6.037519506565008953e+01,-8.300525285457055702e+01,-1.545835997298443090e+03,-8.634914247950439403e+02
2.212760923951222036e+00,-6.038519599611333888e+01,-8.302520058417742632e+01,-1.547513571817875572e+03,-8.642889148633289551e+02
2.215310181224714903e+00,-6.039519692673675877e+01,-8.304514843794157741e+01,-1.549193078621075529e+03,-8.650873122012175145e+02
2.217862375423103938e+00,-6.040519785751999393e+01,-8.306509641558048429e+01,-1.550874519934632190e+03,-8.658866178669007923e+02
2.220417509929930144e+00,-6.041519878846265357e+01,-8.308504451681223202e+01,-1.552557897987696379e+03,-8.666868329197737921e+02
2.222975588132645619e+00,-6.042519971956438951e+01,-8.310499274135568726e+01,-1.554243215011995289e+03,-8.674879584204420553e+02
2.225536613422592236e+00,-6.043520065082483939e+01,-8.312494108893022826e+01,-1.555930473241817481e+03,-8.682899954307152939e+02
2.228100589195018522e+00,-6.044520158224361239e+01,-8.314488955925583014e+01,-1.557619674914025381e+03,-8.690929450136118248e+02
2.230667518849098752e+00,-6.045520251382038168e+01,-8.316483815205322117e+01,-1.559310822268067795e+03,-8.698968082333659595e+02
2.233237405787908525e+00,-6.046520344555476356e+01,-8.318478686704366964e+01,-1.561003917545961713e+03,-8.707015861554190224e+02
2.235810253418449634e+00,-6.047520437744640276e+01,-8.320473570394909757e+01,-1.562698962992311863e+03,-8.715072798464277639e+02
2.238386065151643844e+00,-6.048520530949490137e+01,-8.322468466249199537e+01,-1.564395960854304121e+03,-8.723138903742625416e+02
2.240964844402356437e+00,-6.049520624169996097e+01,-8.324463374239563507e+01,-1.566094913381721881e+03,-8.731214188080142549e+02
2.243546594589373555e+00,-6.050520717406116944e+01,-8.326458294338374344e+01,-1.567795822826931726e+03,-8.739298662179872963e+02
2.246131319135423965e+00,-6.051520810657819993e+01,-8.328453226518077201e+01,-1.569498691444896849e+03,-8.747392336757069415e+02
2.248719021467175061e+00,-6.052520903925066875e+01,-8.330448170751168391e+01,-1.571203521493174549e+03,-8.755495222539176439e+02
2.251309705015256402e+00,-6.053520997207823484e+01,-8.332443127010222383e+01,-1.572910315231931918e+03,-8.763607330265898554e+02
2.253903373214235284e+00,-6.054521090506055714e+01,-8.334438095267863389e+01,-1.574619074923930611e+03,-8.771728670689136607e+02
2.256500029502636728e+00,-6.055521183819722353e+01,-8.336433075496773881e+01,-1.576329802834538668e+03,-8.779859254573038925e+02
2.259099677322960353e+00,-6.056521277148793558e+01,-8.338428067669717336e+01,-1.578042501231741426e+03,-8.787999092694059300e+02
2.261702320121658172e+00,-6.057521370493233093e+01,-8.340423071759495599e+01,-1.579757172386128559e+03,-8.796148195840887638e+02
2.264307961349157239e+00,-6.058521463853004008e+01,-8.342418087738985832e+01,-1.581473818570908406e+03,-8.804306574814519308e+02
2.266916604459855655e+00,-6.059521557228069355e+01,-8.344413115581117779e+01,-1.583192442061903421e+03,-8.812474240428244912e+02
2.269528252912143884e+00,-6.060521650618397871e+01,-8.346408155258890815e+01,-1.584913045137567451e+03,-8.820651203507709397e+02
2.272142910168384322e+00,-6.061521744023952607e+01,-8.348403206745361160e+01,-1.586635630078969598e+03,-8.828837474890857493e+02
2.274760579694927731e+00,-6.062521837444697326e+01,-8.350398270013640456e+01,-1.588360199169806492e+03,-8.837033065427984866e+02
2.277381264962131002e+00,-6.063521930880598632e+01,-8.352393345036912820e+01,-1.590086754696413209e+03,-8.845237985981787006e+02
2.280004969444337615e+00,-6.064522024331623129e+01,-8.354388431788413527e+01,-1.591815298947750989e+03,-8.853452247427296697e+02
2.282631696619895845e+00,-6.065522117797733159e+01,-8.356383530241437541e+01,-1.593545834215419291e+03,-8.861675860651953371e+02
2.285261449971158321e+00,-6.066522211278893906e+01,-8.358378640369343771e+01,-1.595278362793654424e+03,-8.869908836555589460e+02
2.287894232984503340e+00,-6.067522304775073394e+01,-8.360373762145553656e+01,-1.597012886979345012e+03,-8.878151186050504293e+02
2.290530049150311331e+00,-6.068522398286235386e+01,-8.362368895543542635e+01,-1.598749409072015396e+03,-8.886402920061383384e+02
2.293168901962983952e+00,-6.069522491812343645e+01,-8.364364040536847256e+01,-1.600487931373839274e+03,-8.894664049525366636e+02
2.295810794920962739e+00,-6.070522585353369038e+01,-8.366359197099070855e+01,-1.602228456189650842e+03,-8.902934585392099507e+02
2.298455731526706014e+00,-6.071522678909273907e+01,-8.368354365203865086e+01,-1.603970985826930246e+03,-8.911214538623667067e+02
2.301103715286710649e+00,-6.072522772480022013e+01,-8.370349544824946975e+01,-1.605715522595817447e+03,-8.919503920194655393e+02
2.303754749711510286e+00,-6.073522866065581383e+01,-8.372344735936090387e+01,-1.607462068809112452e+03,-8.927802741092149290e+02
2.306408838315696208e+00,-6.074522959665920041e+01,-8.374339938511135983e+01,-1.609210626782286909e+03,-8.936111012315800508e+02
2.309065984617894252e+00,-6.075523053281001751e+01,-8.376335152523972738e+01,-1.610961198833470462e+03,-8.944428744877750432e+02
2.311726192140784342e+00,-6.076523146910790274e+01,-8.378330377948552155e+01,-1.612713787283462807e+03,-8.952755949802692612e+02
2.314389464411119146e+00,-6.077523240555255768e+01,-8.380325614758889685e+01,-1.614468394455746648e+03,-8.961092638127931878e+02
2.317055804959699650e+00,-6.078523334214363416e+01,-8.382320862929054783e+01,-1.616225022676471553e+03,-8.969438820903311580e+02
2.319725217321400024e+00,-6.079523427888079823e+01,-8.384316122433173746e+01,-1.617983674274469195e+03,-8.977794509191281804e+02
2.322397705035161408e+00,-6.080523521576368040e+01,-8.386311393245428292e+01,-1.619744351581251067e+03,-8.986159714066889137e+02
2.325073271644017225e+00,-6.081523615279198935e+01,-8.388306675340072616e+01,-1.621507056931023726e+03,-8.994534446617851700e+02
2.327751920695067422e+00,-6.082523708996536982e+01,-8.390301968691404966e+01,-1.623271792660671963e+03,-9.002918717944479567e+02
2.330433655739499343e+00,-6.083523802728348073e+01,-8.392297273273784697e+01,-1.625038561109773809e+03,-9.011312539159736161e+02
2.333118480332604605e+00,-6.084523896474600946e+01,-8.394292589061635113e+01,-1.626807364620610315e+03,-9.019715921389301911e+02
2.335806398033758224e+00,-6.085523990235262204e+01,-8.396287916029430676e+01,-1.628578205538151451e+03,-9.028128875771494677e+02
2.338497412406439047e+00,-6.086524084010297031e+01,-8.398283254151705535e+01,-1.630351086210072026e+03,-9.036551413457343642e+02
2.341191527018227525e+00,-6.087524177799672742e+01,-8.400278603403044997e+01,-1.632126008986747138e+03,-9.044983545610579085e+02
2.343888745440827925e+00,-6.088524271603358073e+01,-8.402273963758106845e+01,-1.633902976221268545e+03,-9.053425283407699453e+02
2.346589071250045677e+00,-6.089524365421318208e+01,-8.404269335191592916e+01,-1.635681990269429434e+03,-9.061876638037906559e+02
2.349292508025804693e+00,-6.090524459253519751e+01,-8.406264717678263310e+01,-1.637463053489736467e+03,-9.070337620703153334e+02
2.351999059352169574e+00,-6.091524553099932859e+01,-8.408260111192944919e+01,-1.639246168243422744e+03,-9.078808242618218856e+02
2.354708728817317187e+00,-6.092524646960522716e+01,-8.410255515710510110e+01,-1.641031336894430524e+03,-9.087288515010613992e+02
2.357421520013564642e+00,-6.093524740835257347e+01,-8.412250931205890936e+01,-1.642818561809429411e+03,-9.095778449120672349e+02
2.360137436537362188e+00,-6.094524834724103357e+01,-8.414246357654077713e+01,-1.644607845357811129e+03,-9.104278056201528670e+02
2.362856481989318524e+00,-6.095524928627028771e+01,-8.416241795030119022e+01,-1.646399189911707026e+03,-9.112787347519195009e+02
2.365578659974175491e+00,-6.096525022544003036e+01,-8.418237243309118867e+01,-1.648192597845970568e+03,-9.121306334352482281e+02
2.368303974100828047e+00,-6.097525116474989915e+01,-8.420232702466229568e+01,-1.649988071538190297e+03,-9.129835027993066205e+02
