omega,gain_FOPDTOPT,gain_SOPDTOPT,gain_SOPDTVDG,gain_FOPDTStrejc,gain_FOPDTBR,gain_FOPDTBR2,phase_FOPDTOPT,phase_SOPDTOPT,phase_SOPDTVDG,phase_FOPDTStrejc,phase_FOPDTBR,phase_FOPDTBR2
1.292442233420092901e+00,-5.560435682047185679e+01,-8.141162778641289322e+01,-9.242279009856250127e+01,-8.724734390181858146e+01,-5.784288731761188274e+01,-5.366762608143571356e+01,-1.632898686720690648e+03,-4.729713321642178130e+02,-3.234143326999864712e+03,-3.340811937021130120e+02,-1.496715905378698380e+03,-2.592515984877656138e+03
1.293931218392869287e+00,-5.561435755100550438e+01,-8.143160326241991243e+01,-9.244279003591996968e+01,-8.726734280425461066e+01,-5.785288810833019824e+01,-5.367762653393395311e+01,-1.634676900657992519e+03,-4.733163000500813951e+02,-3.237868501871244007e+03,-3.342619919247946427e+02,-1.498337145770497955e+03,-2.595400037373374289e+03
1.295421918781774373e+00,-5.562435828215920708e+01,-8.145157879927879208e+01,-9.246278997802167510e+01,-8.728734171381495344e+01,-5.786288889953013381e+01,-5.368762698769171493e+01,-1.636457162434984866e+03,-4.736616568242493486e+02,-3.241597969313447265e+03,-3.344429946595196839e+02,-1.499960253250938194e+03,-2.598287411377746594e+03
1.296914336563086190e+00,-5.563435901393150118e+01,-8.147155439685028000e+01,-9.248278992485673200e+01,-8.730734063048316784e+01,-5.787288969121055970e+01,-5.369762744270609289e+01,-1.638239474411828041e+03,-4.740074029444808730e+02,-3.245331734270771449e+03,-3.346242021462476828e+02,-1.501585229971833996e+03,-2.601178110718672542e+03
1.298408473715359834e+00,-5.564435974632095849e+01,-8.149153005499536562e+01,-9.250278987641419803e+01,-8.732733955424288297e+01,-5.788289048337035325e+01,-5.370762789897416667e+01,-1.640023838951400421e+03,-4.743535388690515333e+02,-3.249069801693212412e+03,-3.348056146252096141e+02,-1.503212078087478858e+03,-2.604072139228463584e+03
1.299904332219437908e+00,-5.565436047932620767e+01,-8.151150577357553573e+01,-9.252278983268327295e+01,-8.734733848507788423e+01,-5.789289127600845575e+01,-5.371762835649309409e+01,-1.641810258419312277e+03,-4.747000650567560456e+02,-3.252812176536489915e+03,-3.349872323369091305e+02,-1.504840799754656018e+03,-2.606969500743858134e+03
1.301401914058436748e+00,-5.566436121294579209e+01,-8.153148155245247608e+01,-9.254278979365311386e+01,-8.736733742297187177e+01,-5.790289206912375164e+01,-5.372762881525997614e+01,-1.643598735183887356e+03,-4.750469819669044682e+02,-3.256558863762013061e+03,-3.351690555221211980e+02,-1.506471397132623679e+03,-2.609870199105997926e+03
1.302901221217760197e+00,-5.567436194717831199e+01,-8.155145739148818507e+01,-9.256278975931289210e+01,-8.738733636790855996e+01,-5.791289286271513248e+01,-5.373762927527194933e+01,-1.645389271616180167e+03,-4.753942900593263516e+02,-3.260309868336916225e+03,-3.353510844218932903e+02,-1.508103872383129556e+03,-2.612774238160453933e+03
1.304402255685096934e+00,-5.568436268202233919e+01,-8.157143329054494529e+01,-9.258278972965177900e+01,-8.740733531987176264e+01,-5.792289365678148272e+01,-5.374762973652613596e+01,-1.647181870089973017e+03,-4.757419897943692604e+02,-3.264065195234049497e+03,-3.355333192775455018e+02,-1.509738227670407923e+03,-2.615681621757221819e+03
1.305905019450433358e+00,-5.569436341747650232e+01,-8.159140924948552254e+01,-9.260278970465910220e+01,-8.742733427884539310e+01,-5.793289445132175075e+01,-5.375763019901970097e+01,-1.648976532981791479e+03,-4.760900816329021268e+02,-3.267824849432014162e+03,-3.357157603306717419e+02,-1.511374465161194848e+03,-2.618592353750743769e+03
1.307409514506040482e+00,-5.570436415353938031e+01,-8.161138526817279626e+01,-9.262278968432408988e+01,-8.744733324481329362e+01,-5.794289524633484234e+01,-5.376763066274978797e+01,-1.650773262670888016e+03,-4.764385660363122383e+02,-3.271588835915127675e+03,-3.358984078231385411e+02,-1.513012587024712047e+03,-2.621506437999889840e+03
1.308915742846484598e+00,-5.571436489020954497e+01,-8.163136134647001541e+01,-9.264278966863599862e+01,-8.746733221775933487e+01,-5.795289604181963483e+01,-5.377763112771353349e+01,-1.652572061539255401e+03,-4.767874434665076819e+02,-3.275357159673450951e+03,-3.360812619970859032e+02,-1.514652595432680073e+03,-2.624423878367971156e+03
1.310423706468637928e+00,-5.572436562748564626e+01,-8.165133748424084104e+01,-9.266278965758418451e+01,-8.748733119766754385e+01,-5.796289683777509083e+01,-5.378763159390813087e+01,-1.654372931971639446e+03,-4.771367143859195608e+02,-3.279129825702816106e+03,-3.362643230949290682e+02,-1.516294492559329228e+03,-2.627344678722764002e+03
1.311933407371665306e+00,-5.573436636536627731e+01,-8.167131368134911895e+01,-9.268278965115798940e+01,-8.750733018452187650e+01,-5.797289763420009479e+01,-5.379763206133073083e+01,-1.656175876355522632e+03,-4.774863792574994363e+02,-3.282906839004790072e+03,-3.364475913593562950e+02,-1.517938280581384561e+03,-2.630268842936484816e+03
1.313444847557037498e+00,-5.574436710385003835e+01,-8.169128993765907865e+01,-9.270278964934675514e+01,-8.752732917830635984e+01,-5.798289843109358088e+01,-5.380763252997851254e+01,-1.657980897081139801e+03,-4.778364385447218297e+02,-3.286688204586712800e+03,-3.366310670333312487e+02,-1.519583961678081778e+03,-2.633196374885814748e+03
1.314958029028527875e+00,-5.575436784293552250e+01,-8.171126625303516278e+01,-9.272278965213983781e+01,-8.754732817900503505e+01,-5.799289922845444778e+01,-5.381763299984864091e+01,-1.659787996541475195e+03,-4.781868927115839938e+02,-3.290473927461683616e+03,-3.368147503600918640e+02,-1.521231538031162700e+03,-2.636127278451893289e+03
1.316472953792226841e+00,-5.576436858262138685e+01,-8.173124262734231138e+01,-9.274278965952673559e+01,-8.756732718660205705e+01,-5.800290002628165809e+01,-5.382763347093833772e+01,-1.661597177132279285e+03,-4.785377422226085287e+02,-3.294264012648601692e+03,-3.369986415831526188e+02,-1.522881011824890038e+03,-2.639061557520346469e+03
1.317989623856527848e+00,-5.577436932290623872e+01,-8.175121906044553555e+01,-9.276278967149680454e+01,-8.758732620108153810e+01,-5.801290082457411756e+01,-5.383763394324478213e+01,-1.663408441252050807e+03,-4.788889875428410505e+02,-3.298058465172127853e+03,-3.371827409463025447e+02,-1.524532385246034664e+03,-2.641999215981259567e+03
1.319508041232138051e+00,-5.578437006378866414e+01,-8.177119555221032954e+01,-9.278278968803952864e+01,-8.760732522242761888e+01,-5.802290162333073198e+01,-5.384763441676516038e+01,-1.665221791302052679e+03,-4.792406291378520109e+02,-3.301857290062713673e+03,-3.373670486936065345e+02,-1.526185660483884703e+03,-2.644940257729196674e+03
1.321028207932088971e+00,-5.579437080526734150e+01,-8.179117210250245762e+01,-9.280278970914440606e+01,-8.762732425062455377e+01,-5.803290242255048526e+01,-5.385763489149670846e+01,-1.667037229686319961e+03,-4.795926674737391977e+02,-3.305660492356626037e+03,-3.375515650694068768e+02,-1.527840839730258722e+03,-2.647884686663225239e+03
1.322550125971723833e+00,-5.580437154734087812e+01,-8.181114871118792564e+01,-9.282278973480097761e+01,-8.764732328565659714e+01,-5.804290322223229737e+01,-5.386763536743664105e+01,-1.668854758811649617e+03,-4.799451030171252341e+02,-3.309468077095917579e+03,-3.377362903183214371e+02,-1.529497925179490721e+03,-2.650832506686886063e+03
1.324073797368709782e+00,-5.581437229000789557e+01,-8.183112537813309473e+01,-9.284278976499871305e+01,-8.766732232750800335e+01,-5.805290402237508829e+01,-5.387763584458214439e+01,-1.670674381087611891e+03,-4.802979362351598525e+02,-3.313280049328455789e+03,-3.379212246852452495e+02,-1.531156919028445373e+03,-2.653783721708221492e+03
1.325599224143036103e+00,-5.582437303326702249e+01,-8.185110210320461022e+01,-9.286278979972718162e+01,-8.768732137616308364e+01,-5.806290482297777089e+01,-5.388763632293047579e+01,-1.672496098926548939e+03,-4.806511675955200644e+02,-3.317096414107918463e+03,-3.381063684153504028e+02,-1.532817823476513240e+03,-2.656738335639769502e+03
1.327126408317026662e+00,-5.583437377711693017e+01,-8.187107888626947272e+01,-9.288278983897598096e+01,-8.770732043160620606e+01,-5.807290562403935752e+01,-5.389763680247885702e+01,-1.674319914743590743e+03,-4.810047975664125488e+02,-3.320917176493825082e+03,-3.382917217540872912e+02,-1.534480640725627154e+03,-2.659696352398587806e+03
1.328655351915328353e+00,-5.584437452155624726e+01,-8.189105572719492443e+01,-9.290278988273473715e+01,-8.772731949382178129e+01,-5.808290642555875394e+01,-5.390763728322453829e+01,-1.676145830956640111e+03,-4.813588266165709229e+02,-3.324742341551509071e+03,-3.384772849471836480e+02,-1.536145372980247657e+03,-2.662657775906234747e+03
1.330186056964919317e+00,-5.585437526658357399e+01,-8.191103262584852018e+01,-9.292278993099301942e+01,-8.774731856279417741e+01,-5.809290722753489433e+01,-5.391763776516473428e+01,-1.677973849986382447e+03,-4.817132552152584140e+02,-3.328571914352137355e+03,-3.386630582406449435e+02,-1.537812022447373465e+03,-2.665622610088778856e+03
1.331718525495121597e+00,-5.586437601219763138e+01,-8.193100958209814166e+01,-9.294278998374053913e+01,-8.776731763850793300e+01,-5.810290802996675552e+01,-5.392763824829675201e+01,-1.679803974256302354e+03,-4.820680838322696786e+02,-3.332405899972742191e+03,-3.388490418807564311e+02,-1.539480591336553516e+03,-2.668590858876829316e+03
1.333252759537587373e+00,-5.587437675839701967e+01,-8.195098659581198319e+01,-9.296279004096696497e+01,-8.778731672094751559e+01,-5.811290883285327880e+01,-5.393763873261782038e+01,-1.681636206192665213e+03,-4.824233129379287561e+02,-3.336244303496185239e+03,-3.390352361140813287e+02,-1.541151081859873329e+03,-2.671562526205508220e+03
1.334788761126311618e+00,-5.588437750518041014e+01,-8.197096366685846647e+01,-9.298279010266196565e+01,-8.780731581009746378e+01,-5.812290963619341255e+01,-5.394763921812518959e+01,-1.683470548224533559e+03,-4.827789430030910012e+02,-3.340087130011191221e+03,-3.392216411874622963e+02,-1.542823496231968647e+03,-2.674537616014471496e+03
1.336326532297630099e+00,-5.589437825254644565e+01,-8.199094079510636845e+01,-9.300279016881525251e+01,-8.782731490594228774e+01,-5.813291043998611229e+01,-5.395763970481613825e+01,-1.685307002783764347e+03,-4.831349744991431976e+02,-3.343934384612343365e+03,-3.394082573480209817e+02,-1.544497836670022707e+03,-2.677516132247908899e+03
1.337866075090232698e+00,-5.590437900049381170e+01,-8.201091798042480718e+01,-9.302279023941665059e+01,-8.784731400846668237e+01,-5.814291124423035484e+01,-5.396764019268797341e+01,-1.687145572305025098e+03,-4.834914078980064573e+02,-3.347786072400114335e+03,-3.395950848431602367e+02,-1.546174105393781247e+03,-2.680498078854568575e+03
1.339407391545149650e+00,-5.591437974902115116e+01,-8.203089522268308542e+01,-9.304279031445587123e+01,-8.786731311765524310e+01,-5.815291204892508858e+01,-5.397764068173795238e+01,-1.688986259225776621e+03,-4.838482436721330942e+02,-3.351642198480834850e+03,-3.397821239205619008e+02,-1.547852304625537045e+03,-2.683483459787729771e+03
1.340950483705763085e+00,-5.592438049812712819e+01,-8.205087252175087542e+01,-9.306279039392268260e+01,-8.788731223349262223e+01,-5.816291285406925482e+01,-5.398764117196336088e+01,-1.690829065986287787e+03,-4.842054822945094656e+02,-3.355502767966718693e+03,-3.399693748281883359e+02,-1.549532436590143334e+03,-2.686472279005226028e+03
1.342495353617817022e+00,-5.593438124781043541e+01,-8.207084987749817628e+01,-9.308279047780699500e+01,-8.790731135596359991e+01,-5.817291365966185879e+01,-5.399764166336151305e+01,-1.692673995029647585e+03,-4.845631242386576787e+02,-3.359367785975891366e+03,-3.401568378142837901e+02,-1.551214503515022898e+03,-2.689464540469463373e+03
1.344042003329404489e+00,-5.594438199806972278e+01,-8.209082728979522869e+01,-9.310279056609859083e+01,-8.792731048505288527e+01,-5.818291446570186309e+01,-5.400764215592971595e+01,-1.694521048801748748e+03,-4.849211699786333725e+02,-3.363237257632355522e+03,-3.403445131273726361e+02,-1.552898507630156701e+03,-2.692460248147396669e+03
1.345590434890980180e+00,-5.595438274890366159e+01,-8.211080475851258598e+01,-9.312279065878733775e+01,-8.794730962074524427e+01,-5.819291527218823035e+01,-5.401764264966526241e+01,-1.696370229751302986e+03,-4.852796199890279922e+02,-3.367111188066023715e+03,-3.405324010162610762e+02,-1.554584451168094802e+03,-2.695459406010554630e+03
1.347140650355359126e+00,-5.596438350031093023e+01,-8.213078228352104304e+01,-9.314279075586310341e+01,-8.796730876302547131e+01,-5.820291607911990894e+01,-5.402764314456544525e+01,-1.698221540329840764e+03,-4.856384747449690735e+02,-3.370989582412715663e+03,-3.407205017300369150e+02,-1.556272336363957947e+03,-2.698462018035035271e+03
1.348692651777728901e+00,-5.597438425229023551e+01,-8.215075986469184954e+01,-9.316279085731585496e+01,-8.798730791187848865e+01,-5.821291688649591123e+01,-5.403764364062763548e+01,-1.700074982991723800e+03,-4.859977347221227433e+02,-3.374872445814187813e+03,-3.409088155180710373e+02,-1.557962165455447803e+03,-2.701468088201530463e+03
1.350246441215636972e+00,-5.598438500484025582e+01,-8.217073750189634040e+01,-9.318279096313547427e+01,-8.800730706728913333e+01,-5.822291769431521402e+01,-5.404764413784914723e+01,-1.701930560194132113e+03,-4.863574003966905366e+02,-3.378759783418099687e+03,-3.410973426300157598e+02,-1.559653940682835582e+03,-2.704477620495301835e+03
1.351802020729001130e+00,-5.599438575795964113e+01,-8.219071519500627687e+01,-9.320279107331194268e+01,-8.802730622924231341e+01,-5.823291850257675861e+01,-5.405764463622728044e+01,-1.703788274397074701e+03,-4.867174722454124662e+02,-3.382651600378044350e+03,-3.412860833158062519e+02,-1.561347664288971600e+03,-2.707490618906200780e+03
1.353359392380120374e+00,-5.600438651164711956e+01,-8.221069294389369020e+01,-9.322279118783525576e+01,-8.804730539772305065e+01,-5.824291931127957866e+01,-5.406764513575942033e+01,-1.705648128063403647e+03,-4.870779507455687281e+02,-3.386547901853573421e+03,-3.414750378256619001e+02,-1.563043338519298459e+03,-2.710507087428689374e+03
1.354918558233661807e+00,-5.601438726590139083e+01,-8.223067074843089586e+01,-9.324279130669539484e+01,-8.806730457271626733e+01,-5.825292012042262968e+01,-5.407764563644288813e+01,-1.707510123658797738e+03,-4.874388363749775976e+02,-3.390448693010162970e+03,-3.416642064100844891e+02,-1.564740965621836267e+03,-2.713527030061814457e+03
1.356479520356673296e+00,-5.602438802072111912e+01,-8.225064860849050774e+01,-9.326279142988239812e+01,-8.808730375420702785e+01,-5.826292093000490979e+01,-5.408764613827504064e+01,-1.709374263651778165e+03,-4.878001296119975336e+02,-3.394353979019248072e+03,-3.418535893198600775e+02,-1.566440547847196513e+03,-2.716550450809234007e+03
1.358042280818581915e+00,-5.603438877610500413e+01,-8.227062652394533870e+01,-9.328279155738627537e+01,-8.810730294218033976e+01,-5.827292174002538161e+01,-5.409764664125322042e+01,-1.711240550513706467e+03,-4.881618309355273482e+02,-3.398263765058215995e+03,-3.420431868060583156e+02,-1.568142087448580241e+03,-2.719577353679211683e+03
1.359606841691207268e+00,-5.604438953205178819e+01,-8.229060449466868477e+01,-9.330279168919717847e+01,-8.812730213662136691e+01,-5.828292255048309300e+01,-5.410764714537481979e+01,-1.713108986718800224e+03,-4.885239408250087649e+02,-3.402178056310440752e+03,-3.422329991200346626e+02,-1.569845586681792156e+03,-2.722607742684643654e+03
1.361173205048746615e+00,-5.605439028856014971e+01,-8.231058252053392721e+01,-9.332279182530515982e+01,-8.814730133751521635e+01,-5.829292336137698527e+01,-5.411764765063719551e+01,-1.714979574744116235e+03,-4.888864597604238611e+02,-3.406096857965248091e+03,-3.424230265134279989e+02,-1.571551047805225608e+03,-2.725641621843031771e+03
1.362741372967787745e+00,-5.606439104562877418e+01,-8.233056060141484522e+01,-9.334279196570030024e+01,-8.816730054484699508e+01,-5.830292417270606364e+01,-5.412764815703771148e+01,-1.716852317069563242e+03,-4.892493882222970569e+02,-3.410020175217943233e+03,-3.426132692381627294e+02,-1.573258473079875557e+03,-2.728678995176504031e+03
1.364311347527318974e+00,-5.607439180325642525e+01,-8.235053873718554485e+01,-9.336279211037280845e+01,-8.818729975860195225e+01,-5.831292498446935468e+01,-5.413764866457377423e+01,-1.718727216177917853e+03,-4.896127266916978442e+02,-3.413948013269839521e+03,-3.428037275464494087e+02,-1.574967864769349717e+03,-2.731719866711838677e+03
1.365883130808715151e+00,-5.608439256144178842e+01,-8.237051692772030265e+01,-9.338279225931282213e+01,-8.820729897876532277e+01,-5.832292579666584942e+01,-5.414764917324276183e+01,-1.720604274554804533e+03,-4.899764756502378873e+02,-3.417880377328222039e+03,-3.429944016907837181e+02,-1.576679225139853315e+03,-2.734764240480434182e+03
1.367456724895751874e+00,-5.609439332018357049e+01,-8.239049517289375046e+01,-9.340279241251052156e+01,-8.822729820532234157e+01,-5.833292660929453177e+01,-5.415764968304206661e+01,-1.722483494688714472e+03,-4.903406355800736378e+02,-3.421817272606383085e+03,-3.431852919239476023e+02,-1.578392556460205014e+03,-2.737812120518336542e+03
1.369032131874602820e+00,-5.610439407948049251e+01,-8.241047347258077593e+01,-9.342279256995608705e+01,-8.824729743825828621e+01,-5.834292742235442120e+01,-5.416765019396906666e+01,-1.724364879071001269e+03,-4.907052069639063347e+02,-3.425758704323616712e+03,-3.433763984990090989e+02,-1.580107861001833271e+03,-2.740863510866238812e+03
1.370609353833853294e+00,-5.611439483933131100e+01,-8.243045182665662196e+01,-9.344279273163982680e+01,-8.826729667755856212e+01,-5.835292823584453714e+01,-5.417765070602122535e+01,-1.726248430195897527e+03,-4.910701902849846192e+02,-3.429704677705249651e+03,-3.435677216693243849e+02,-1.581825141038791571e+03,-2.743918415569498848e+03
1.372188392864486461e+00,-5.612439559973472569e+01,-8.245043023499674462e+01,-9.346279289755193531e+01,-8.828729592320848951e+01,-5.836292904976387774e+01,-5.418765121919590655e+01,-1.728134150560498483e+03,-4.914355860271019765e+02,-3.433655197982610389e+03,-3.437592616885355596e+02,-1.583544398847743651e+03,-2.746976838678121112e+03
1.373769251059894225e+00,-5.613439636068945049e+01,-8.247040869747684155e+01,-9.348279306768264973e+01,-8.830729517519343119e+01,-5.837292986411143403e+01,-5.419765173349052390e+01,-1.730022042664775199e+03,-4.918013946745983844e+02,-3.437610270393054179e+03,-3.439510188105721795e+02,-1.585265636707974409e+03,-2.750038784246771684e+03
1.375351930515888998e+00,-5.614439712219424905e+01,-8.249038721397305096e+01,-9.350279324202239195e+01,-8.832729443349889209e+01,-5.838293067888627519e+01,-5.420765224890254075e+01,-1.731912109011588200e+03,-4.921676167123639516e+02,-3.441569900179993965e+03,-3.441429932896527930e+02,-1.586988856901403778e+03,-2.753104256334805996e+03
1.376936433330689047e+00,-5.615439788424784240e+01,-8.251036578436165314e+01,-9.352279342056138489e+01,-8.834729369811029187e+01,-5.839293149408737804e+01,-5.421765276542936363e+01,-1.733804352106669967e+03,-4.925342526258348244e+02,-3.445534092592862180e+03,-3.443351853802829510e+02,-1.588714061712569446e+03,-2.756173259006235639e+03
1.378522761604932922e+00,-5.616439864684897998e+01,-8.253034440851925524e+01,-9.354279360329002202e+01,-8.836729296901313546e+01,-5.840293230971376204e+01,-5.422765328306843458e+01,-1.735698774458642674e+03,-4.929013029009968818e+02,-3.449502852887147583e+03,-3.445275953372571962e+02,-1.590441253428645496e+03,-2.759245796329759742e+03
1.380110917441676355e+00,-5.617439940999636860e+01,-8.255032308632269178e+01,-9.356279379019859732e+01,-8.838729224619294200e+01,-5.841293312576445373e+01,-5.423765380181717433e+01,-1.737595378579014096e+03,-4.932687680243849400e+02,-3.453476186324387072e+03,-3.447202234156584382e+02,-1.592170434339434678e+03,-2.762321872378757689e+03
1.381700902946406462e+00,-5.618440017368878614e+01,-8.257030181764925203e+01,-9.358279398127757531e+01,-8.840729152963534432e+01,-5.842293394223848679e+01,-5.424765432167306756e+01,-1.739494166982194429e+03,-4.936366484830862760e+02,-3.457454098172203885e+03,-3.449130698708598857e+02,-1.593901606737387283e+03,-2.765401491231317323e+03
1.383292720227027317e+00,-5.619440093792497493e+01,-8.259028060237632474e+01,-9.360279417651736367e+01,-8.842729081932587576e+01,-5.843293475913490198e+01,-5.425765484263354921e+01,-1.741395142185479017e+03,-4.940049447647364786e+02,-3.461436593704265761e+03,-3.451061349585231142e+02,-1.595634772917584314e+03,-2.768484656970204924e+03
1.384886371393874605e+00,-5.620440170270367020e+01,-8.261025944038161128e+01,-9.362279437590835585e+01,-8.844729011525018336e+01,-5.844293557645269033e+01,-5.426765536469608264e+01,-1.743298306709067219e+03,-4.943736573575239959e+02,-3.465423678200328141e+03,-3.452994189346001122e+02,-1.597369935177752950e+03,-2.771571373682897047e+03
1.386481858559712066e+00,-5.621440246802361429e+01,-8.263023833154309727e+01,-9.364279457944095952e+01,-8.846728941739391416e+01,-5.845293639419089260e+01,-5.427765588785810280e+01,-1.745203663076055591e+03,-4.947427867501883725e+02,-3.469415356946220527e+03,-3.454929220553325990e+02,-1.599107095818264042e+03,-2.774661645461569606e+03
1.388079183839746600e+00,-5.622440323388360639e+01,-8.265021727573918042e+01,-9.366279478710579554e+01,-8.848728872574281468e+01,-5.846293721234856378e+01,-5.428765641211712278e+01,-1.747111213812458800e+03,-4.951123334320240019e+02,-3.473411635233886500e+03,-3.456866445772537872e+02,-1.600846257142146442e+03,-2.777755476403131979e+03
1.389678349351612718e+00,-5.623440400028236752e+01,-8.267019627284832950e+01,-9.368279499889324313e+01,-8.850728804028257457e+01,-5.847293803092472331e+01,-5.429765693747061306e+01,-1.749020961447188256e+03,-4.954822978928770567e+02,-3.477412518361344155e+03,-3.458805867571867907e+02,-1.602587421455072672e+03,-2.780852870609191086e+03
1.391279357215385204e+00,-5.624440476721865423e+01,-8.269017532274938276e+01,-9.370279521479380946e+01,-8.852728736099894036e+01,-5.848293884991839064e+01,-5.430765746391602988e+01,-1.750932908512069162e+03,-4.958526806231476485e+02,-3.481418011632718390e+03,-3.460747488522460458e+02,-1.604330591065370299e+03,-2.783953832186081399e+03
1.392882209553589323e+00,-5.625440553469125859e+01,-8.271015442532149109e+01,-9.372279543479812958e+01,-8.854728668787778645e+01,-5.849293966932864919e+01,-5.431765799145089346e+01,-1.752847057541852564e+03,-4.962234821137925564e+02,-3.485428120358265460e+03,-3.462691311198384483e+02,-1.606075768284034893e+03,-2.787058365244880861e+03
1.394486908491187727e+00,-5.626440630269893717e+01,-8.273013358044407539e+01,-9.374279565889672483e+01,-8.856728602090490199e+01,-5.850294048915451128e+01,-5.432765852007268137e+01,-1.754763411074199212e+03,-4.965947028563221011e+02,-3.489442849854341148e+03,-3.464637338176617618e+02,-1.607822955424713882e+03,-2.790166473901388144e+03
1.396093456155593326e+00,-5.627440707124044650e+01,-8.275011278799672709e+01,-9.376279588708015922e+01,-8.858728536006611876e+01,-5.851294130939503191e+01,-5.433765904977889960e+01,-1.756681971649694106e+03,-4.969663433428033272e+02,-3.493462205443431230e+03,-3.466585572037064935e+02,-1.609572154803722924e+03,-2.793278162276144485e+03
1.397701854676667965e+00,-5.628440784031455024e+01,-8.277009204785940710e+01,-9.378279611933902515e+01,-8.860728470534732537e+01,-5.852294213004923762e+01,-5.434765958056702573e+01,-1.758602741811847181e+03,-4.973384040658595495e+02,-3.497486192454151478e+03,-3.468536015362550984e+02,-1.611323368740042497e+03,-2.796393434494435496e+03
1.399312106186734628e+00,-5.629440860992006179e+01,-8.279007135991236055e+01,-9.380279635566398611e+01,-8.862728405673452414e+01,-5.853294295111619761e+01,-5.435766011243462259e+01,-1.760525724107105361e+03,-4.977108855186730239e+02,-3.501514816221274941e+03,-3.470488670738843098e+02,-1.613076599555332223e+03,-2.799512294686310725e+03
1.400924212820565673e+00,-5.630440938005573770e+01,-8.281005072403607414e+01,-9.382279659604571975e+01,-8.864728341421361790e+01,-5.854294377259495974e+01,-5.436766064537918908e+01,-1.762450921084840502e+03,-4.980837881949823327e+02,-3.505548082085703754e+03,-3.472443540754629225e+02,-1.614831849573917452e+03,-2.802634746986562277e+03
1.402538176715391494e+00,-5.631441015072034162e+01,-8.283003014011123355e+01,-9.384279684047479009e+01,-8.866728277777056633e+01,-5.855294459448455768e+01,-5.437766117939821697e+01,-1.764378335297358490e+03,-4.984571125890848293e+02,-3.509585995394491420e+03,-3.474400628001532141e+02,-1.616589121122799042e+03,-2.805760795534743465e+03
1.404154000010914727e+00,-5.632441092191267984e+01,-8.285000960801896497e+01,-9.386279708894201690e+01,-8.868728214739148541e+01,-5.856294541678408194e+01,-5.438766171448926201e+01,-1.766307969299916067e+03,-4.988308591958390252e+02,-3.513628561500877822e+03,-3.476359935074128202e+02,-1.618348416531669045e+03,-2.808890444475192908e+03
1.405771684849293157e+00,-5.633441169363153733e+01,-8.286998912764053671e+01,-9.388279734143806365e+01,-8.870728152306236325e+01,-5.857294623949256618e+01,-5.439766225064986571e+01,-1.768239825650702642e+03,-4.992050285106614638e+02,-3.517675785764245575e+03,-3.478321464569922910e+02,-1.620109738132891152e+03,-2.812023697957003606e+03
1.407391233375156370e+00,-5.634441246587570618e+01,-8.288996869885751551e+01,-9.390279759795365067e+01,-8.872728090476931584e+01,-5.858294706260907247e+01,-5.440766278787756249e+01,-1.770173906910856658e+03,-4.995796210295299602e+02,-3.521727673550162308e+03,-3.480285219089373641e+02,-1.621873088261520252e+03,-2.815160560134055231e+03
1.409012647735601087e+00,-5.635441323864394292e+01,-8.290994832155170968e+01,-9.392279785847949825e+01,-8.874728029249840233e+01,-5.859294788613263449e+01,-5.441766332616986546e+01,-1.772110215644462869e+03,-4.999546372489830901e+02,-3.525784230230371122e+03,-3.482251201235883400e+02,-1.623638469255296059e+03,-2.818301035165004578e+03
1.410635930080206935e+00,-5.636441401193508227e+01,-8.292992799560529704e+01,-9.394279812300646881e+01,-8.876727968623585241e+01,-5.860294871006238537e+01,-5.442766386552438718e+01,-1.774048754418570525e+03,-5.003300776661234295e+02,-3.529845461182826057e+03,-3.484219413615817871e+02,-1.625405883454660852e+03,-2.821445127213315573e+03
1.412261082561021119e+00,-5.637441478574791631e+01,-8.294990772090065434e+01,-9.396279839152533953e+01,-8.878727908596785312e+01,-5.861294953439733035e+01,-5.443766440593863365e+01,-1.775989525803173592e+03,-5.007059427786139736e+02,-3.533911371791656620e+03,-3.486189858838492341e+02,-1.627175333202743332e+03,-2.824592840447230628e+03
1.413888107332569755e+00,-5.638441556008121580e+01,-8.296988749732035728e+01,-9.398279866402685911e+01,-8.880727849168052046e+01,-5.862295035913654573e+01,-5.444766494741017482e+01,-1.777932532371226444e+03,-5.010822330846811496e+02,-3.537981967447195075e+03,-3.488162539516179095e+02,-1.628946820845369530e+03,-2.827744179039792016e+03
1.415517006551870294e+00,-5.639441633493382255e+01,-8.298986732474739370e+01,-9.400279894050194684e+01,-8.882727790336019780e+01,-5.863295118427913621e+01,-5.445766548993660905e+01,-1.779877776698657271e+03,-5.014589490831173748e+02,-3.542057253546008269e+03,-3.490137458264125030e+02,-1.630720348731077820e+03,-2.830899147168866421e+03
1.417147782378416432e+00,-5.640441711030452154e+01,-8.300984720306493614e+01,-9.402279922094145093e+01,-8.884727732099315745e+01,-5.864295200982414968e+01,-5.446766603351549207e+01,-1.781825261364349899e+03,-5.018360912732775887e+02,-3.546137235490858984e+03,-3.492114617700536314e+02,-1.632495919211101409e+03,-2.834057749017114475e+03
1.418780436974192538e+00,-5.641441788619211906e+01,-8.302982713215641297e+01,-9.404279950533623378e+01,-8.886727674456567172e+01,-5.865295283577065533e+01,-5.447766657814440094e+01,-1.783774988950162879e+03,-5.022136601550826072e+02,-3.550221918690742768e+03,-3.494094020446589752e+02,-1.634273534639384479e+03,-2.837219988772020770e+03
